code,name,market,industry_em,营收_2026Q1,归母净利润_2026Q1,扣非归母_2026Q1,毛利率_2026Q1,营收_2025A,归母净利润_2025A,扣非归母_2025A,毛利率_2025A,营收_2024A,归母净利润_2024A,扣非归母_2024A,毛利率_2024A
2819,东方中科,SZ,通用设备,6.23,-3584.39,-5224.4,15.42%,32.28,-1.46,-1.84,19.28%,29.56,-2.09,-2.58,21.11%
301335,天元宠物,SZ,文娱用品,6.82,1329.43,1053.95,18.54%,30.02,5883.98,4226.43,19.27%,27.64,4596.05,3656.43,15.98%
600797,浙大网新,SH,IT服务Ⅱ,6.94,-4758.93,-5027.95,15.71%,32.78,-5524.6,-4089.06,19.27%,33.15,-6353.82,-7104.77,20.88%
603176,汇通集团,SH,基础建设,3.35,-6065.64,-6133.32,12.65%,23.16,3948.18,3991.76,19.27%,34.58,6944.58,6843.44,15.69%
1326,联域股份,SZ,照明设备Ⅱ,4.1,1517.92,1512.98,21.54%,15.38,2533.82,2525.97,19.26%,14.71,1.01,1.01,20.82%
600182,S佳通,SH,汽车零部件,11.03,4743.33,9536.24,20.21%,48.45,1.97,3.96,19.26%,46.68,1.74,3.51,18.46%
601218,吉鑫科技,SH,风电设备,4.73,6520.9,6520.89,18.67%,14.06,1.35,1.35,19.26%,12.16,3045.21,3001.26,15.95%
603698,航天工程,SH,专用设备,9.57,4096.41,7009.15,16.14%,42.17,2.17,3.02,19.26%,34.1,1.89,2.28,20.17%
688638,誉辰智能,SH,电池,1.55,-4573.74,-4289.89,15.36%,7.22,-1.51,-1.38,19.26%,5.06,-1.28,-1.28,9.14%
300731,科创新源,SZ,橡胶,2.24,-299.81,-178.52,16.46%,11.57,3560.96,4953.98,19.24%,9.58,1727.95,1840.2,20.94%
300857,协创数据,SZ,消费电子,60.85,7.5,7.47,22.53%,122.36,11.64,11.52,19.24%,74.1,6.92,6.87,17.36%
2126,银轮股份,SZ,汽车零部件,42.45,2.14,2.41,18.59%,156.78,9.57,10.86,19.23%,127.02,7.84,8.94,20.12%
2828,贝肯能源,SZ,油服工程,1.16,-7324.74,-7321.8,-8.06%,9.78,2210.54,2038.75,19.22%,9.51,432.18,370.68,22.08%
1399,N惠科股份,SZ,光学光电子,102.63,9.95,10.48,20.96%,408.97,38.01,39.09,19.21%,402.82,33.2,36.5,18.54%
605339,南侨食品,SH,休闲食品,7.67,301.97,301.97,18.83%,30.65,4066.83,4066.83,19.20%,31.59,2.01,2.01,24.16%
2993,奥海科技,SZ,消费电子,14.77,4665.02,5599.48,18.10%,71.54,4.22,4.73,19.19%,64.23,4.65,4.7,19.84%
301387,光大同创,SZ,消费电子,4.33,-157.76,-523.46,14.60%,15.93,1811.7,2290.71,19.19%,12.23,2046.03,841.05,22.91%
300963,中洲特材,SZ,金属新材料,2.66,1922.33,1922.33,21.62%,9.11,5401.82,5401.82,19.18%,10.76,9547.17,9547.17,19.91%
601866,中远海发,SH,航运港口,59.86,4.13,4.18,14.30%,252.01,16.09,17.38,19.18%,276.27,16.86,14.23,17.44%
300375,鹏翎股份,SZ,汽车零部件,5.67,378.54,301.76,15.89%,28.59,-1.91,-1.93,19.17%,24.61,7765.04,7790.88,19.51%
2686,亿利达,SZ,通用设备,2.39,162.97,280.25,26.03%,16.32,3049.55,3463.98,19.16%,16.19,2269.69,2446.34,22.97%
600426,华鲁恒升,SH,农化制品,83.44,11.17,11.94,22.28%,309.69,33.15,36.56,19.16%,342.26,39.03,41.78,18.71%
688590,新致软件,SH,软件开发,4.39,173.68,118.18,26.26%,21.07,-1.27,-1.35,19.16%,19.95,809.27,291.37,25.22%
688036,传音控股,SH,消费电子,162,7,7.42,22.00%,655.91,25.81,26.05,19.15%,687.15,55.49,55.97,21.28%
753,漳州发展,SZ,综合Ⅱ,4.68,1963.9,2725.61,20.42%,27.5,6499.76,7797.11,19.14%,33.02,5341.31,8930.2,15.61%
301251,威尔高,SZ,元件,4.29,680.01,680.01,18.72%,15.44,6730.89,6730.89,19.12%,10.22,5586.05,5586.05,18.09%
600168,XD武汉控,SH,环境治理,8.92,4129.51,4030.18,16.44%,40.61,9290.36,8948.02,19.12%,37.75,8822.33,8462.95,18.65%
600711,盛屯矿业,SH,工业金属,93.54,10.2,11.54,24.45%,300.03,19.61,19.9,19.12%,257.3,20.05,22.63,19.50%
600271,航天信息,SH,IT服务Ⅱ,9.48,-2.62,-3.72,12.99%,55.54,-7.46,-9.15,19.11%,83.09,1595.48,-2263.02,23.81%
6,深振业Ａ,SZ,房地产开发,5.25,752.74,1373.53,15.62%,26.18,-4225.75,-3518.43,19.10%,60.65,-15.68,-17.51,8.01%
603352,至信股份,SH,汽车零部件,7.01,2421.27,2421.27,15.80%,40.53,2.27,2.27,19.10%,30.88,2.04,2.04,21.69%
301296,新巨丰,SZ,包装印刷,7.57,602.63,523.26,18.53%,29.28,4369.56,4391.33,19.09%,17.06,1.84,1.84,23.78%
603107,上海汽配,SH,汽车零部件,4.71,4477.24,4262.15,22.73%,22.4,1.56,1.53,19.09%,21.5,1.89,1.88,21.09%
600684,珠江股份,SH,房地产服务,3.53,-649.18,-689.49,14.61%,15.87,7400.12,7958.29,19.08%,15.58,1557.44,2005.76,20.17%
601991,大唐发电,SH,电力,302.71,28.93,34.46,19.66%,1212.55,73.86,100.23,19.08%,1234.74,45.06,68.58,14.87%
2920,德赛西威,SZ,汽车零部件,64.95,4.61,4.67,18.60%,325.57,24.54,24.73,19.07%,276.18,20.05,20.18,19.88%
2580,圣阳股份,SZ,电池,9.02,6094.63,5361.96,16.82%,34.15,1.86,1.38,19.06%,30.15,2.05,1.8,19.87%
300712,永福股份,SZ,专业工程,3.31,251.02,-739.68,17.03%,16.99,2356.38,-685.42,19.04%,20.4,3629.68,-33.97,18.23%
301067,显盈科技,SZ,消费电子,1.26,-625.07,-625.07,17.99%,7.26,-5555.11,-5608.43,19.03%,8.73,805.73,375.53,20.34%
603766,隆鑫通用,SH,摩托车及其他,45.22,4.71,4.76,19.46%,191.35,16.48,16.32,19.03%,168.22,11.21,10.56,17.59%
2534,西子洁能,SZ,其他电源设备Ⅱ,10.96,6017.25,7197.7,22.92%,62.41,4.37,5.6,19.02%,64.37,4.4,5.09,18.47%
2357,富临运业,SZ,铁路公路,1.95,6552.95,6692.5,13.73%,8.16,1.71,1.75,19.00%,8.56,1.22,1.28,18.51%
600873,梅花生物,SH,化学制品,59.86,1.18,1.18,9.53%,242.09,32.81,32.81,19.00%,250.69,27.4,27.4,20.07%
688776,国光电气,SH,军工电子Ⅱ,5108.61,-4012.26,-4012.26,7.81%,2.76,-9876.14,-9876.14,18.97%,5.37,4705.1,4705.1,33.20%
300675,建科院,SZ,工程咨询服务Ⅱ,4673.66,-1961.06,-1994.03,22.47%,2.55,-9213.49,-9189.07,18.96%,3.72,240.14,292.47,37.37%
603418,友升股份,SH,汽车零部件,10.3,1.03,1.03,18.85%,49.82,4.9,4.9,18.96%,39.5,4.05,4.05,20.58%
603588,高能环境,SH,环境治理,49.92,6.03,7.22,24.27%,147.32,8.38,10.39,18.96%,145,4.82,5.43,14.43%
300115,长盈精密,SZ,消费电子,51.31,1.25,1.27,18.54%,188.19,5.98,6.7,18.95%,169.34,7.72,8.4,18.53%
600556,天下秀,SH,广告营销,9.38,322.39,119.72,17.35%,39.04,3086.63,2468.35,18.95%,40.66,5148.83,4335.35,17.15%
2531,天顺风能,SZ,风电设备,6.57,4140.45,6077.18,33.49%,53.88,-2.36,-1.32,18.94%,48.6,2.04,2.04,19.53%
2080,中材科技,SZ,玻璃玻纤,68.54,5.07,5.88,20.94%,301.95,18.18,20.89,18.93%,239.84,8.92,11.24,17.02%
300332,天壕能源,SZ,燃气Ⅱ,7.5,2667.09,3198.5,17.55%,25.7,-2.8,-2.77,18.93%,38.44,1.25,1.24,12.29%
3009,中天火箭,SZ,航天装备Ⅱ,1.52,473.69,471.39,19.84%,7.83,-1.02,-1.02,18.92%,9.25,1956.62,1956.62,18.87%
605286,同力天启,SH,专用设备,3.89,909.47,1187.65,16.29%,21.45,1.99,3.3,18.92%,25.26,2.46,3.76,27.50%
2258,利尔化学,SZ,农化制品,23.12,1.15,1.36,18.27%,90.08,4.79,5.81,18.91%,73.11,2.15,2.98,16.06%
2489,浙江永强,SZ,家居用品,24.72,1.55,1.61,20.88%,56.58,4.65,4.71,18.88%,56.75,4.62,4.72,20.63%
2971,和远气体,SZ,化学制品,3.92,1804.41,1861.48,20.11%,16.64,6033.07,6434.74,18.88%,15.33,7317.21,7383,19.49%
301170,锡南科技,SZ,汽车零部件,2.95,2363.54,2363.54,19.35%,11.23,1.01,1.01,18.86%,10.66,1.1,1.1,18.44%
600123,兰花科创,SH,煤炭开采,24.1,-2745.92,-7671.32,23.80%,81.42,-5.4,-8.3,18.85%,116.97,7.18,4.76,26.14%
2094,青岛金王,SZ,家居用品,3.39,778.62,996.75,18.48%,16.81,2118.88,1907.05,18.84%,17.93,3511.5,3342.62,19.41%
2389,航天彩虹,SZ,航空装备Ⅱ,3.73,1.01,9967.25,13.84%,29.3,2693.44,2507.01,18.84%,25.67,8817.63,9375.73,21.34%
300320,海达股份,SZ,橡胶,8.46,6248.93,6451.14,20.10%,35.98,2.32,2.37,18.84%,33.06,1.62,1.69,17.61%
300473,德尔股份,SZ,汽车零部件,12.88,4679.62,4731.83,19.64%,54.39,1.57,1.57,18.84%,48.81,5588.26,5092.32,19.27%
301502,华阳智能,SZ,电机Ⅱ,1.2,920.32,920.32,18.48%,4.02,2131.24,2126.92,18.83%,4.83,3364.85,3364.43,19.42%
600460,士兰微,SH,半导体,35.19,2.09,1.48,19.79%,130.52,3.99,1.38,18.83%,112.21,2.2,-2386.19,19.09%
2445,中南文化,SZ,通用设备,2.19,2633.37,2764.51,12.31%,11.67,7466.71,8728.45,18.82%,9.21,5742.17,6309.19,21.91%
600610,中毅达,SH,化学原料,2.71,1849.66,1849.66,20.61%,10.45,5071,5071,18.82%,11,-1408.39,-1408.39,9.08%
700,模塑科技,SZ,汽车零部件,14.04,1.63,1.62,19.28%,71.08,4.83,4.81,18.81%,71.36,6.26,6.23,18.09%
600089,特变电工,SH,电网设备,249.46,18.15,21.41,21.12%,972.27,59.54,60.01,18.80%,978.22,41.44,36.03,18.13%
603158,腾龙股份,SH,汽车零部件,8.12,5309.83,5427.22,22.74%,41.73,5189.68,7723.4,18.80%,38.13,2.5,2.84,20.28%
301166,优宁维,SZ,生物制品,2.59,-849.62,-849.62,20.31%,10.84,-2294.87,-2294.87,18.79%,11.18,1014.9,1014.9,18.06%
756,新华制药,SZ,化学制药,24.23,8390.3,8326.72,18.20%,87.55,2.9,3.06,18.78%,84.66,4.7,4.87,24.11%
301246,宏源药业,SZ,化学制药,7.04,1.44,1.44,32.00%,19.39,1.19,1.18,18.78%,17.71,5146.51,5146.18,12.19%
600533,栖霞建设,SH,房地产开发,5.06,-5529.77,-6095.52,11.39%,49.31,-18.45,-20.54,18.78%,21.18,-9.38,-9.91,19.93%
2812,恩捷股份,SZ,电池,39.08,2.6,2.95,28.09%,136.33,1.43,1.41,18.77%,101.64,-5.56,-6.6,11.07%
301526,国际复材,SZ,玻璃玻纤,22.15,2.7,2.83,23.29%,86.58,2.72,2.88,18.74%,73.62,-3.54,-3.74,12.57%
600103,青山纸业,SH,造纸,5.69,1516.29,2120.99,17.12%,24.19,5468.42,7332.88,18.74%,26,8475.16,9356.85,16.62%
600528,中铁工业,SH,基础建设,64.79,3.19,3.09,16.79%,276.9,13.67,13.25,18.73%,290.03,17.7,17.33,19.13%
3022,联泓新科,SZ,光伏设备,22.46,1.45,1.84,23.30%,63.38,3.06,3.17,18.72%,62.68,2.34,2.66,16.50%
688347,华虹宏力,SH,半导体,46.25,1.4,-1.27,17.63%,172.91,3.77,-8.07,18.72%,143.88,3.81,-10.32,17.43%
600179,安通控股,SH,航运港口,21.2,2.54,2.54,18.07%,90.8,10.86,10.86,18.70%,75.49,6.1,6.1,12.04%
601666,平煤股份,SH,煤炭开采,63.38,1.2,1.73,15.19%,205.32,2.31,2.59,18.70%,302.81,22.83,24.72,25.72%
603917,合力科技,SH,汽车零部件,1.23,-547.73,-595.4,24.15%,7.54,2872.01,2857.77,18.70%,5.86,-1123.95,-1123.95,17.60%
300062,中能电气,SZ,电网设备,2.39,280.36,205.72,17.39%,11.57,-9345.76,-1,18.69%,11.48,-7752.64,-8103.27,17.72%
603135,中重科技,SH,专用设备,1.01,1850.26,1832.64,24.54%,3.8,-2202.74,-2208.25,18.69%,9.56,5635.57,5635.57,15.81%
2858,力盛体育,SZ,体育Ⅱ,1.05,603.21,1952.81,29.16%,4.97,-664.85,1898.48,18.66%,4.41,-3886.14,-1655.7,23.12%
603738,泰晶科技,SH,元件,2.49,2304.45,2403.51,20.25%,9.44,5222.44,5288.38,18.63%,8.21,8758.09,8702.66,23.68%
300331,苏大维格,SZ,光学光电子,5.21,3002.78,4454.05,27.08%,20.4,-1852.64,-2289.56,18.62%,18.41,-5805,-6146.96,18.22%
2861,瀛通通讯,SZ,消费电子,2.07,-2707.76,-2756.08,14.99%,8.43,-7028.64,-7041.05,18.61%,8.15,1097.79,1097.79,19.21%
300368,汇金股份,SZ,计算机设备,2508.89,-928.81,-942.13,28.56%,1.49,-1.7,-2.18,18.61%,1.83,-2.7,-2.94,34.45%
690,宝新能源,SZ,电力,20.98,3.1,3.1,23.40%,86.34,10.24,10.24,18.60%,79.04,7.06,7.06,14.92%
2077,大港股份,SZ,半导体,1.05,3840.3,3939.97,18.91%,3.55,5313.95,5698.68,18.60%,3.36,2363.03,2628.81,12.86%
301105,鸿铭股份,SZ,专用设备,3083.9,-389.92,-390.28,14.92%,1.77,-1836.06,-1863.76,18.60%,2.01,-977.09,-992.27,24.88%
301356,天振股份,SZ,家居用品,3.53,3866.17,3866.17,21.88%,15.46,8424.55,8424.55,18.60%,8.92,-3724.64,-3724.64,10.10%
301382,蜂助手,SZ,通信服务,6.26,3626.37,3606.54,17.49%,20.9,1.54,1.52,18.59%,15.39,1.34,1.33,21.58%
600208,衢州发展,SH,房地产开发,1.71,3.14,2.97,12.99%,35.89,2.61,1.42,18.58%,164.85,10.16,20.07,36.89%
688683,莱尔科技,SH,电子化学品Ⅱ,3.13,1398.96,1517.25,17.37%,9.78,4160.08,4497.82,18.58%,5.26,3735.63,3700.76,23.87%
300889,爱克股份,SZ,光学光电子,2.97,-1807.28,-1907.27,14.94%,11.78,-7723.2,-7155.55,18.55%,9.03,-1.07,-1.11,19.45%
301062,上海艾录,SZ,包装印刷,2.68,-197.77,-209,19.79%,11.74,-1.23,-1.39,18.55%,11.91,5332.67,3060.29,21.63%
603661,恒林股份,SH,家居用品,32.18,5898.11,7639.5,18.75%,116.77,1.64,1.91,18.55%,110.29,2.63,2.66,18.64%
2703,浙江世宝,SZ,汽车零部件,7.53,4186.79,4459.32,21.28%,35.49,1.81,2.01,18.54%,26.93,1.49,1.69,20.94%
600970,中材国际,SH,专业工程,95.05,4.55,4.8,16.43%,495.99,28.62,30.82,18.50%,461.27,29.83,32.23,19.63%
600035,XD楚天高,SH,铁路公路,10.57,2.39,2.53,35.82%,65.74,5.4,4.58,18.49%,43.87,7.68,7.85,32.20%
2011,盾安环境,SZ,家电零部件Ⅱ,30.57,1.96,1.95,15.41%,130.35,10.78,10.68,18.48%,126.78,10.45,10.4,18.22%
603871,XD嘉友国,SH,物流,19.33,3.28,3.27,21.51%,83.77,11.41,11.45,18.48%,87.54,12.76,12.81,20.55%
300217,东方电热,SZ,家电零部件Ⅱ,5.96,2857.79,2663.53,11.88%,32.79,1.56,1.82,18.47%,37.11,3.18,3.33,23.35%
603276,恒兴新材,SH,化学制品,2.45,2592.25,2592.25,24.01%,8.68,6002.88,6002.88,18.46%,7.3,3485.34,3485.34,13.72%
600011,华能国际,SH,电力,567.83,44.84,65.07,19.52%,2292.88,144.1,195.05,18.45%,2455.51,101.35,141.1,15.14%
600985,淮北矿业,SH,煤炭开采,101.74,4.91,3.54,16.95%,411.25,15.06,10.12,18.44%,657.35,48.55,44.76,18.29%
962,东方钽业,SZ,小金属,4.77,5434.64,5434.64,14.89%,15.43,2.58,2.6,18.43%,12.81,2.13,2.15,18.32%
796,凯撒旅业,SZ,旅游及景区,1.96,280.26,805.12,21.62%,7.99,2800.13,6833.94,18.42%,6.53,-1.03,-1.01,22.71%
2342,巨力索具,SZ,通用设备,5.6,371.16,371.16,18.25%,25.7,1743.64,1743.64,18.42%,22.14,-4681.07,-4681.07,20.40%
300423,昇辉科技,SZ,电网设备,1.07,-2364.28,-2609.12,9.95%,7.6,-1.67,-1.72,18.42%,14.55,-1.2,-1.32,17.20%
1267,汇绿生态,SZ,通信设备,3.87,1486.76,3319.21,21.60%,15.72,8808.25,1.51,18.41%,5.87,6530.14,6566.32,26.57%
300261,雅本化学,SZ,农化制品,3.04,-5758.27,-5891.24,5.49%,13.07,-1.6,-1.85,18.41%,12.02,-2.58,-2.64,15.10%
2394,联发股份,SZ,纺织制造,8.46,1120,1029.59,19.78%,40.19,3.04,3.05,18.40%,41.79,2.02,2.05,17.13%
2204,大连重工,SZ,专用设备,40.48,2.08,2.08,17.00%,155.17,5.83,5.83,18.38%,142.81,4.98,4.98,16.86%
603082,XD北自科,SH,自动化设备,4.26,1900.76,1900.76,11.86%,21.06,1.72,1.72,18.38%,20.62,1.7,1.7,17.79%
153,丰原药业,SZ,化学制药,8.36,3700.68,3643.44,22.90%,38.58,9941.59,9480.42,18.37%,42.85,1.61,1.58,21.76%
2906,华阳集团,SZ,汽车零部件,30.96,1.66,1.67,16.52%,130.48,7.82,7.87,18.36%,101.58,6.51,6.57,20.69%
603899,晨光股份,SH,文娱用品,55.3,3.37,3.55,20.27%,250.64,13.1,13.61,18.36%,242.28,13.96,14.55,18.90%
2240,盛新锂能,SZ,能源金属,32.84,4.64,5.28,34.07%,50.64,-8.88,-9.67,18.35%,45.81,-6.22,-6.34,2.42%
2272,川润股份,SZ,通用设备,3.28,-3087.78,-2865.8,13.14%,17.5,-2491.42,-2139.85,18.35%,15.97,-1.16,-1.12,17.73%
600983,惠而浦,SH,白色家电,9.66,9519.69,9519.69,17.39%,44.97,5.2,5.2,18.34%,36.49,2.02,2.02,15.89%
21,深科技,SZ,消费电子,37.24,2.42,2.88,17.07%,157.47,11.36,14.48,18.32%,148.27,9.3,10.88,16.98%
688285,高铁电气,SH,轨交设备Ⅱ,2.79,1227.21,1438.01,22.75%,11.81,5146.15,5687.73,18.32%,10.08,4513.31,5036.96,19.36%
524,岭南控股,SZ,旅游及景区,10.19,3286.57,3271.44,19.61%,45.04,7006.1,7480.14,18.31%,43.09,1.5,1.62,19.10%
589,贵州轮胎,SZ,汽车零部件,26.87,1.8,1.82,19.90%,109.46,6.2,6.23,18.31%,106.91,6.15,6.21,17.94%
600699,均胜电子,SH,汽车零部件,138.15,4.02,4.63,17.67%,611.83,13.36,16.71,18.30%,558.64,9.6,13.25,16.22%
603010,万盛股份,SH,化学制品,9.8,1405.11,2080.97,15.69%,33.78,-9.6,-9.42,18.30%,29.63,1.03,8139.66,18.48%
605258,协和电子,SH,元件,1.99,511.18,498.4,15.59%,9.79,6670.88,6607.18,18.30%,8.87,7127.19,7122.96,20.12%
2722,物产金轮,SZ,专用设备,6.18,4123.33,4123.85,20.09%,24.1,1.52,1.52,18.29%,24.52,1.58,1.58,18.30%
603529,爱玛科技,SH,摩托车及其他,50.82,1.96,2.04,15.83%,250.95,20.35,20.74,18.29%,216.06,19.88,20.13,17.82%
600819,耀皮玻璃,SH,玻璃玻纤,12.58,2419.23,4009.57,18.15%,56.42,1.36,2,18.27%,56.36,1.16,1.43,17.43%
603976,正川股份,SH,医疗器械,2.09,682.74,682.74,18.23%,6.64,1890.38,1890.38,18.27%,8.01,5324.88,5324.88,20.68%
688323,瑞华泰,SH,塑料,9186.12,-2263.16,-2263.16,17.37%,3.87,-9234.32,-9234.32,18.27%,3.39,-5727.49,-5727.49,19.00%
300231,银信科技,SZ,IT服务Ⅱ,3.89,1278.93,1278.93,15.18%,18.63,6084.36,6084.36,18.25%,16.1,-1.18,-1.18,22.08%
300678,中科信息,SZ,IT服务Ⅱ,1.19,464.19,471.88,11.15%,6.38,1431.18,1436.1,18.25%,5.07,957.77,720.28,20.62%
688411,海博思创,SH,其他电源设备Ⅱ,23.69,2.04,2.02,19.42%,116.12,9.51,9.51,18.21%,82.7,6.48,6.49,18.45%
301126,达嘉维康,SZ,医药商业,13.84,596.5,1023.87,17.23%,51.44,-2.42,-2.29,18.20%,52.33,2657.49,5133.02,19.88%
301578,辰奕智能,SZ,黑色家电,1.92,-438.6,-438.6,14.55%,8.15,2548.24,2548.24,18.19%,8.73,4721.37,4721.37,19.73%
601608,中信重工,SH,专用设备,22.05,9508.19,9051.17,17.80%,81.07,3.75,3.66,18.17%,80.34,3.75,3.55,22.68%
301533,威马农机,SZ,专用设备,1.97,809.86,809.86,19.00%,7.94,3003.18,3003.18,18.16%,9.25,7953.18,7953.18,17.27%
600505,西昌电力,SH,电力,3.72,311.29,157.97,17.69%,15.11,1191.28,253.42,18.16%,14.54,829.42,-657.21,19.56%
603131,上海沪工,SH,通用设备,1.99,1176.89,1184.68,17.56%,9.23,-1818.97,-1601.4,18.16%,10.79,1255.6,1582.45,17.77%
2588,史丹利,SZ,农化制品,40.6,3.42,3.6,17.32%,122.83,10.33,10.52,18.15%,102.63,8.26,8.16,18.18%
301586,佳力奇,SZ,航空装备Ⅱ,6816.53,374.97,374.97,20.85%,7.64,5732.17,5732.17,18.15%,6.27,1,1,28.30%
422,湖北宜化,SZ,农化制品,67.56,1.81,3.13,13.96%,256.53,8.09,14.45,18.14%,253.94,10.67,21.44,22.46%
2760,凤形股份,SZ,通用设备,1.48,666.17,666.17,19.57%,6.33,2017.11,2017.11,18.14%,5.88,-6082.95,-6082.95,14.44%
300689,澄天伟业,SZ,通信设备,9069.08,-311.78,-362.21,14.13%,4.14,1537.16,1433.71,18.14%,3.6,1157.28,1183.18,16.93%
301288,清研环境,SZ,环保设备Ⅱ,2147.24,-1068.09,-1377.46,-7.01%,1.78,-2226.64,-2782.53,18.14%,7317.15,-1821.66,-1791.08,51.38%
558,天府文旅,SZ,旅游及景区,1.15,411.38,1011.21,34.95%,5.35,-2077.85,-2029.2,18.12%,4.13,-2452.54,-2185.66,18.75%
600184,光电股份,SH,地面兵装Ⅱ,3.15,112.16,146.94,28.34%,24.41,5108.02,5215.44,18.11%,12.97,-2.06,-2.06,9.81%
2429,兆驰股份,SZ,黑色家电,41.8,2.1,2.47,13.97%,178.07,13.03,14.67,18.10%,203.26,16.02,17.31,17.17%
300849,锦盛新材,SZ,化妆品,7186.74,-623.25,-623.25,17.87%,3.07,-5357.1,-5357.1,18.10%,3.33,-2264.75,-2264.75,15.56%
600579,中化装备,SH,专用设备,1.87,-3527.07,-3527.07,19.27%,15.84,-1.18,-1.18,18.10%,96.12,-22.02,-4232.12,21.07%
2759,天际股份,SZ,电池,9.9,1.97,2.64,41.66%,29.63,8218.13,1.5,18.08%,20.68,-13.51,-14.32,-1.25%
688345,博力威,SH,电池,7.4,2795.73,2751.03,16.28%,27.35,5587.93,5449.61,18.08%,18.44,-9660.78,-9661.33,16.57%
600552,凯盛科技,SH,光学光电子,14.55,2791.83,2718.57,18.24%,58.8,1.29,1.62,18.06%,48.94,1.4,1.95,16.97%
895,双汇发展,SZ,食品加工,145.49,12.92,13.06,19.70%,592.74,51.05,51.6,18.05%,595.61,49.89,50.55,17.69%
2191,劲嘉股份,SZ,包装印刷,10.05,3653.49,3723.8,12.90%,29.88,-3.46,-3.64,18.05%,28.57,7198.52,7969.98,26.95%
2224,三 力 士,SZ,橡胶,2.23,-1330.6,-1560.14,22.38%,10.51,1836.67,1078.05,18.05%,8.94,3310.66,3114.58,23.44%
600052,东望时代,SH,电力,5984.2,-1949.46,-1996.45,2.92%,5.89,-4.62,-4.52,18.05%,4.47,-3.67,-3.67,38.13%
603667,五洲新春,SH,通用设备,7.22,3080,3160.11,19.76%,33.43,9138.99,1.01,18.05%,32.65,9137.02,9098.43,16.52%
603895,天永智能,SH,专用设备,1.07,521.94,491.45,17.53%,5.33,1839.52,1427.19,18.05%,4.69,-1.78,-2.09,12.41%
600868,梅雁吉祥,SH,电力,7120.42,-1469.79,-2656.63,6.59%,3.69,-9709,-1.94,18.04%,3.57,-8281.85,-1.38,26.57%
601633,长城汽车,SH,乘用车,451.09,9.45,9.45,18.45%,2228.24,98.65,98.65,18.04%,2021.94,126.6,126.6,19.51%
2479,富春环保,SZ,电力,13.94,1.03,1.3,15.16%,53.54,2.03,3.15,18.03%,52.53,2.41,3.86,16.24%
601600,中国铝业,SH,工业金属,584.94,55.27,100.59,25.83%,2411.25,126.74,215.25,18.03%,2371.09,123.94,193.72,15.75%
301132,满坤科技,SZ,元件,4.07,1812.34,1812.34,17.86%,16.47,1.19,1.19,18.02%,12.68,1.06,1.06,18.64%
300505,川金诺,SZ,农化制品,9.9,4115.7,4056.73,10.07%,40.75,4.54,4.76,18.00%,32.07,1.76,1.85,13.33%
601599,浙文影业,SH,纺织制造,7.93,1788.76,1942.82,16.08%,32.3,1.33,1.41,18.00%,30.4,1.2,1.22,15.05%
603179,新泉股份,SH,汽车零部件,36.39,2.03,1.97,20.23%,155.24,8.15,8.04,18.00%,132.64,9.77,9.74,19.64%
1282,三联锻造,SZ,汽车零部件,3.96,2737.25,2737.25,20.78%,16.42,1.1,1.1,17.97%,15.62,1.46,1.46,20.02%
300542,新晨科技,SZ,软件开发,1.57,-1736.51,-1680.53,16.06%,10.74,-1334.69,-1323.93,17.97%,13.49,-8145.95,-8271.85,15.14%
603536,惠发食品,SH,食品加工,3.34,70.09,124.05,21.69%,14.1,-6955.19,-6885.53,17.97%,19.25,-1658.59,-1257.94,17.52%
600141,兴发集团,SH,农化制品,74.52,2.57,3.35,13.67%,293,14.92,16.12,17.96%,283.96,16.01,16.19,19.52%
877,天山股份,SZ,水泥,123.34,-14.95,-16.36,10.64%,744.96,-72.91,-75.28,17.95%,870.25,-7.17,-7.69,16.72%
603053,成都燃气,SH,燃气Ⅱ,16.13,1.67,1.73,19.92%,53.51,4.81,5.09,17.92%,52.74,4.89,5.19,17.40%
1356,富岭股份,SZ,家居用品,5.91,1475.73,1474.66,15.54%,20.46,9152.26,9161.63,17.91%,22.69,2.2,2.19,21.11%
688251,井松智能,SH,IT服务Ⅱ,1.04,-1746.37,-1748.35,15.30%,10.35,3159.62,3159.62,17.91%,8.36,4291.23,4291.23,23.84%
600549,厦门钨业,SH,小金属,157.43,11.07,16.82,21.00%,462.65,23.09,33.51,17.90%,353.73,17.12,26.57,18.07%
301173,毓恬冠佳,SZ,汽车零部件,3.69,1801.19,1794.9,16.33%,22.8,1.73,1.73,17.87%,24.07,1.71,1.71,18.26%
2892,科力尔,SZ,电机Ⅱ,4.54,-1164.18,-1311.34,14.98%,18.29,3314.44,3028.64,17.86%,16.57,6007.05,5027.8,18.20%
301133,金钟股份,SZ,汽车零部件,2.64,671,671,17.27%,11.27,-751.66,-751.66,17.86%,11.34,8558,8492.89,22.41%
301238,瑞泰新材,SZ,电池,6.77,1.26,1.29,9.15%,20.51,2.22,2.34,17.86%,21.02,8460.09,1.12,19.90%
600590,泰豪科技,SH,军工电子Ⅱ,9.61,4933.57,5516.46,15.96%,45.21,6053.71,1.01,17.85%,43.56,-9.91,-8.38,17.20%
603406,天富龙,SH,化学纤维,7.36,1.1,1.1,19.55%,35.03,4.42,4.42,17.85%,38.41,4.54,4.54,16.50%
301202,朗威股份,SZ,通信设备,3.14,1769.34,1769.34,20.28%,12.53,6702.21,6702.21,17.84%,12.89,9121.56,9121.56,19.23%
